"filename", "language", "PHP", "JavaScript", "CSS", "JSON", "XML", "SCSS", "Markdown", "comment", "blank", "total"
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\angular.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\book.svg", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 29
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\bootstrap.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\brush.svg", "XML", 0, 0, 0, 0, 31, 0, 0, 0, 0, 31
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\figma.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 19
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\parachute.svg", "XML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 41
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\react.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\rocket.svg", "XML", 0, 0, 0, 0, 47, 0, 0, 0, 0, 47
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\speaker.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 0, 26
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\star.svg", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 24
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\toolbox.svg", "XML", 0, 0, 0, 0, 28, 0, 0, 0, 0, 28
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\icons\vuejs.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\Pot1.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 20
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\Pot2.svg", "XML", 0, 0, 0, 0, 42, 0, 0, 0, 0, 42
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\Pot3.svg", "XML", 0, 0, 0, 0, 56, 0, 0, 0, 0, 56
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\api.svg", "XML", 0, 0, 0, 0, 145, 0, 0, 0, 0, 145
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\badge.svg", "XML", 0, 0, 0, 0, 32, 0, 0, 0, 0, 32
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\create-account.svg", "XML", 0, 0, 0, 0, 59, 0, 0, 0, 0, 59
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\demand.svg", "XML", 0, 0, 0, 0, 99, 0, 0, 0, 0, 99
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\email.svg", "XML", 0, 0, 0, 0, 140, 0, 0, 0, 0, 140
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\faq-illustrations.svg", "XML", 0, 0, 0, 0, 65, 0, 0, 0, 0, 65
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\marketing.svg", "XML", 0, 0, 0, 0, 172, 0, 0, 0, 0, 172
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\personalization.svg", "XML", 0, 0, 0, 0, 105, 0, 0, 0, 0, 105
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\pricing-Illustration.svg", "XML", 0, 0, 0, 0, 145, 0, 0, 0, 0, 145
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\sales.svg", "XML", 0, 0, 0, 0, 159, 0, 0, 0, 0, 159
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\two-steps-verification-illustration-dark.svg", "XML", 0, 0, 0, 0, 108, 0, 0, 0, 0, 108
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\two-steps-verification-illustration.svg", "XML", 0, 0, 0, 0, 104, 0, 0, 0, 1, 105
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\verify-email-illustration-dark.svg", "XML", 0, 0, 0, 0, 154, 0, 0, 0, 0, 154
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\illustration\verify-email-illustration.svg", "XML", 0, 0, 0, 0, 149, 0, 0, 0, 1, 150
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\coming-soon-dark.svg", "XML", 0, 0, 0, 0, 265, 0, 0, 0, 1, 266
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\coming-soon.svg", "XML", 0, 0, 0, 0, 263, 0, 0, 0, 0, 263
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\error-dark.svg", "XML", 0, 0, 0, 0, 287, 0, 0, 0, 1, 288
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\error.svg", "XML", 0, 0, 0, 0, 299, 0, 0, 0, 0, 299
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\forgot-password-v2-dark.svg", "XML", 0, 0, 0, 0, 206, 0, 0, 0, 1, 207
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\forgot-password-v2.svg", "XML", 0, 0, 0, 0, 207, 0, 0, 0, 0, 207
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login-v2-dark.svg", "XML", 0, 0, 0, 0, 551, 0, 0, 0, 1, 552
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login-v2.svg", "XML", 0, 0, 0, 0, 558, 0, 0, 0, 0, 558
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login\facebook.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login\github.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login\google.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\login\twitter.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\not-authorized-dark.svg", "XML", 0, 0, 0, 0, 206, 0, 0, 0, 1, 207
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\not-authorized.svg", "XML", 0, 0, 0, 0, 207, 0, 0, 0, 0, 207
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\register-v2-dark.svg", "XML", 0, 0, 0, 0, 340, 0, 0, 0, 1, 341
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\register-v2.svg", "XML", 0, 0, 0, 0, 351, 0, 0, 0, 0, 351
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\reset-password-v2-dark.svg", "XML", 0, 0, 0, 0, 287, 0, 0, 0, 1, 288
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\reset-password-v2.svg", "XML", 0, 0, 0, 0, 299, 0, 0, 0, 0, 299
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\under-maintenance-dark.svg", "XML", 0, 0, 0, 0, 176, 0, 0, 0, 1, 177
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\pages\under-maintenance.svg", "XML", 0, 0, 0, 0, 178, 0, 0, 0, 0, 178
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\images\svg\google.svg", "XML", 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\by.js", "JavaScript", 0, 155, 0, 0, 0, 0, 0, 3, 49, 207
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\core\app-menu.js", "JavaScript", 0, 725, 0, 0, 0, 0, 0, 135, 117, 977
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\core\app-menu.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\core\app.js", "JavaScript", 0, 863, 0, 0, 0, 0, 0, 137, 107, 1107
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\core\app.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-advance.js", "JavaScript", 0, 518, 0, 0, 0, 0, 0, 18, 24, 560
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-advance.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-analytics.js", "JavaScript", 0, 741, 0, 0, 0, 0, 0, 25, 19, 785
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-analytics.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-statistics.js", "JavaScript", 0, 650, 0, 0, 0, 0, 0, 18, 33, 701
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\cards\card-statistics.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\charts\chart-apex.js", "JavaScript", 0, 871, 0, 0, 0, 0, 0, 22, 18, 911
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\charts\chart-apex.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\charts\chart-chartjs.js", "JavaScript", 0, 1420, 0, 0, 0, 0, 0, 36, 33, 1489
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\charts\chart-chartjs.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-accordion.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 1, 5, 16
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-accordion.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-alerts.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 1, 4, 18
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-alerts.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-bs-toast.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 4, 10, 41
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-bs-toast.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-dropdowns.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 1, 4, 14
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-dropdowns.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-modals.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 7, 15, 61
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-modals.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-navs.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 2, 6, 15
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-navs.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-popovers.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 16, 30, 126
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-popovers.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-tooltips.js", "JavaScript", 0, 74, 0, 0, 0, 0, 0, 15, 29, 118
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\components\components-tooltips.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\customizer.js", "JavaScript", 0, 174, 0, 0, 0, 0, 0, 35, 19, 228
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\customizer.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\documentation.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\documentation.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-blockui.js", "JavaScript", 0, 461, 0, 0, 0, 0, 0, 28, 27, 516
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-blockui.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-clipboard.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 1, 4, 16
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-clipboard.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-context-menu.js", "JavaScript", 0, 75, 0, 0, 0, 0, 0, 4, 7, 86
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-context-menu.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-drag-drop.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 4, 8, 26
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-drag-drop.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-i18n.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 5, 8, 41
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-i18n.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-media-player.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 2, 4, 19
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-media-player.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-ratings.js", "JavaScript", 0, 123, 0, 0, 0, 0, 0, 17, 20, 160
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-ratings.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-sliders.js", "JavaScript", 0, 266, 0, 0, 0, 0, 0, 32, 36, 334
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-sliders.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-sweet-alerts.js", "JavaScript", 0, 468, 0, 0, 0, 0, 0, 32, 45, 545
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-sweet-alerts.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-swiper.js", "JavaScript", 0, 255, 0, 0, 0, 0, 0, 27, 25, 307
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-swiper.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-toastr.js", "JavaScript", 0, 161, 0, 0, 0, 0, 0, 20, 25, 206
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-toastr.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-tour.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 7, 87
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-tour.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-tree.js", "JavaScript", 0, 399, 0, 0, 0, 0, 0, 6, 11, 416
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\extensions\ext-component-tree.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-file-uploader.js", "JavaScript", 0, 50, 0, 0, 0, 0, 0, 12, 12, 74
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-file-uploader.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-input-mask.js", "JavaScript", 0, 71, 0, 0, 0, 0, 0, 9, 12, 92
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-input-mask.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-number-input.js", "JavaScript", 0, 62, 0, 0, 0, 0, 0, 5, 8, 75
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-number-input.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-quill-editor.js", "JavaScript", 0, 91, 0, 0, 0, 0, 0, 3, 10, 104
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-quill-editor.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-repeater.js", "JavaScript", 0, 16, 0, 0, 0, 0, 0, 2, 3, 21
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-repeater.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-select2.js", "JavaScript", 0, 161, 0, 0, 0, 0, 0, 15, 23, 199
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-select2.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-tooltip-valid.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 2, 3, 16
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-tooltip-valid.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-validation.js", "JavaScript", 0, 78, 0, 0, 0, 0, 0, 17, 7, 102
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-validation.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-wizard.js", "JavaScript", 0, 181, 0, 0, 0, 0, 0, 14, 18, 213
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\form-wizard.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\pickers\form-pickers.js", "JavaScript", 0, 144, 0, 0, 0, 0, 0, 38, 29, 211
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\forms\pickers\form-pickers.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\gmap.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 3, 7, 75
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\jquery-ui.min.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 4, 1, 13
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\jquery.ui.touch-punch.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 10, 2, 13
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\maps\map-leaflet.js", "JavaScript", 0, 4563, 0, 0, 0, 0, 0, 14, 12, 4589
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\maps\map-leaflet.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-access-permission.js", "JavaScript", 0, 180, 0, 0, 0, 0, 0, 16, 8, 204
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-access-permission.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-access-roles.js", "JavaScript", 0, 233, 0, 0, 0, 0, 0, 15, 9, 257
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-access-roles.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-calendar-events.js", "JavaScript", 0, 117, 0, 0, 0, 0, 0, 5, 4, 126
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-calendar-events.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-calendar.js", "JavaScript", 0, 363, 0, 0, 0, 0, 0, 83, 47, 493
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-calendar.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-chat.js", "JavaScript", 0, 222, 0, 0, 0, 0, 0, 26, 27, 275
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-chat.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-checkout.js", "JavaScript", 0, 86, 0, 0, 0, 0, 0, 10, 14, 110
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-checkout.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-details.js", "JavaScript", 0, 75, 0, 0, 0, 0, 0, 5, 7, 87
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-details.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-wishlist.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 2, 5, 29
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce-wishlist.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce.js", "JavaScript", 0, 112, 0, 0, 0, 0, 0, 10, 14, 136
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-ecommerce.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-email.js", "JavaScript", 0, 316, 0, 0, 0, 0, 0, 35, 38, 389
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-email.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-file-manager.js", "JavaScript", 0, 172, 0, 0, 0, 0, 0, 10, 17, 199
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-file-manager.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-invoice-list.js", "JavaScript", 0, 288, 0, 0, 0, 0, 0, 19, 7, 314
"d:\wamp\www\istakip\Projects\Panel\Resources\Themes\Default\js\scripts\pages\app-invoice-list.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
